Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
217187.984375,647186.375,424009.84375,438954.40625,316657.96875,223947.59375,208123.546875,220502.296875,-0.202880859375
217481.953125,647811.5,424983.9375,439209.375,317254.59375,223988.546875,208234.5,220723.046875,-0.20263671875
217260.578125,647705.9375,424712.75,438928.125,317125.75,223918.265625,208101.8125,220502.734375,-0.20263671875
216859.5,647119.125,423863.46875,438522.5625,316625.53125,223845.671875,207930.78125,220195.453125,-0.201416015625
216824.8125,646919.875,423814.40625,438532.84375,316567.875,223861.578125,207948.84375,220239.890625,-0.20166015625
217222.125,647461.5,424880.84375,438952.6875,317186.75,223955.453125,208149.375,220612.078125,-0.202392578125
217511.546875,648080.1875,425849.75,439208.125,317783.34375,223993.71875,208262.828125,220831.765625,-0.202880859375
217284.625,647968.6875,425562.5625,438918.09375,317645.46875,223916.296875,208123.265625,220595.90625,-0.20166015625
216874.78125,647365.625,424682.28125,438495.46875,317129.6875,223837.625,207940.171875,220269.296875,-0.198974609375
216828.296875,647134.875,424595.90625,438490.46875,317061.75,223863.109375,207964.75,220301.84375,-0.1953125
217213.71875,647651.3125,425625.4375,438894.0625,317664.53125,223960.28125,208170.125,220659.296875,-0.196044921875
217507.34375,648268.375,426575.8125,439147.34375,318257.84375,224006.6875,208292.96875,220874.5,-0.1943359375
217279.53125,648144.625,426269.0625,438855.875,318119.34375,223920.0625,208155.015625,220637.390625,-0.193359375
216861.375,647522.75,425361.6875,438424.40625,317598.71875,223828.0625,207964.84375,220301.578125,-0.194580078125
216807.1875,647276.25,425242.9375,438408.375,317518.25,223846.390625,207974.765625,220318.828125,-0.193359375
217203.890625,647784.25,426259.5,438814.75,318122.90625,223949.65625,208176.921875,220676.1875,-0.197998046875
217489.546875,648375.75,427189.875,439056.15625,318705.59375,223987.828125,208286.4375,220881.640625,-0.198486328125
217249.484375,648233.8125,426864.15625,438753.40625,318560.65625,223904.5,208140.265625,220635.421875,-0.19775390625
216836.609375,647618.5625,425933.875,438313.71875,318034.21875,223819.5625,207947.9375,220294.953125,-0.197021484375
216783.671875,647368.625,425782.78125,438289.3125,317942.5,223846.109375,207963.859375,220310.96875,-0.196533203125
217165.0,647845.75,426746.59375,438675.53125,318515.875,223946.25,208159.484375,220653.21875,-0.197998046875
217464.421875,648440.125,427652.46875,438922.65625,319090.125,223994.265625,208275.265625,220862.78125,-0.198974609375
217235.359375,648300.125,427300.09375,438627.53125,318929.8125,223921.75,208135.703125,220617.890625,-0.19775390625
216811.390625,647654.25,426322.25,438183.0,318364.5,223833.328125,207940.703125,220269.203125,-0.19775390625
216746.21875,647369.25,426114.46875,438144.71875,318223.84375,223843.4375,207942.671875,220273.328125,-0.195556640625
217130.484375,647844.625,427052.1875,438532.9375,318774.15625,223937.578125,208140.171875,220624.421875,-0.194580078125
217419.71875,648416.8125,427917.5625,438765.75,319310.40625,223980.5,208255.953125,220826.578125,-0.19580078125
217188.78125,648247.75,427509.6875,438443.875,319101.125,223901.09375,208109.0625,220566.21875,-0.196533203125
216759.53125,647558.9375,426463.34375,437976.90625,318483.21875,223807.046875,207908.0625,220202.328125,-0.19873046875
216690.875,647240.1875,426203.1875,437940.625,318304.21875,223813.921875,207914.421875,220201.796875,-0.199462890625
217046.796875,647652.375,427059.34375,438318.96875,318794.09375,223884.109375,208091.359375,220525.1875,-0.1962890625
