Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
207945.796875,302579.5,312271.5,277684.0625,682678.0,219800.71875,209782.046875,215939.59375,-0.21484375
207713.875,301834.75,311387.8125,277458.75,681887.3125,219736.25,209594.546875,215677.796875,-0.215087890625
207840.296875,301781.65625,311683.375,277679.125,682034.375,219781.765625,209696.03125,215877.71875,-0.2109375
208158.40625,302497.34375,312768.96875,278046.9375,682864.25,219874.390625,209948.34375,216267.53125,-0.21240234375
208219.734375,302974.6875,313137.21875,278045.96875,683341.4375,219877.15625,209994.734375,216301.6875,-0.2119140625
207938.828125,302539.28125,312246.65625,277673.3125,682664.6875,219784.171875,209765.859375,215920.984375,-0.212646484375
207714.234375,301806.0625,311362.3125,277451.5,681873.5,219726.15625,209581.953125,215660.8125,-0.212646484375
207842.0,301748.9375,311650.46875,277670.46875,682014.25,219778.09375,209683.875,215860.546875,-0.212890625
208162.15625,302468.5625,312741.40625,278041.78125,682835.625,219873.046875,209939.75,216255.8125,-0.212890625
208233.421875,302978.90625,313135.875,278054.71875,683343.8125,219882.609375,210000.734375,216306.609375,-0.211669921875
207951.34375,302560.8125,312257.375,277685.375,682677.75,219793.921875,209775.328125,215932.875,-0.2119140625
207717.71875,301830.8125,311364.90625,277456.0625,681875.9375,219729.640625,209583.109375,215667.34375,-0.213134765625
207845.03125,301782.28125,311649.03125,277673.5,682013.375,219784.171875,209687.0,215869.21875,-0.215576171875
208163.421875,302489.75,312735.625,278043.65625,682829.125,219882.53125,209944.046875,216268.875,-0.216064453125
208231.28125,302983.09375,313130.6875,278055.8125,683333.25,219890.125,209999.5625,216314.828125,-0.213134765625
207950.890625,302561.71875,312255.21875,277683.4375,682673.5625,219797.140625,209773.453125,215936.09375,-0.2109375
207718.609375,301823.3125,311358.03125,277451.875,681879.5,219730.984375,209584.625,215667.875,-0.21044921875
207845.21875,301756.625,311633.84375,277669.5625,682020.0,219782.296875,209687.171875,215865.828125,-0.2099609375
208164.75,302468.46875,312724.25,278046.25,682846.25,219873.578125,209941.90625,216263.328125,-0.209228515625
208235.03125,302971.46875,313134.71875,278066.625,683354.5625,219880.46875,210001.4375,216317.15625,-0.2080078125
207954.46875,302549.90625,312264.96875,277697.1875,682700.0,219791.59375,209777.84375,215945.40625,-0.209716796875
207718.078125,301806.84375,311356.6875,277464.5625,681887.1875,219726.515625,209585.515625,215677.984375,-0.209716796875
207841.546875,301736.75,311615.78125,277676.4375,682003.875,219780.59375,209684.671875,215874.140625,-0.208984375
208165.46875,302450.9375,312706.8125,278049.8125,682805.125,219880.828125,209943.953125,216272.265625,-0.20947265625
208237.0,302963.53125,313124.96875,278066.25,683333.8125,219888.34375,210002.96875,216325.828125,-0.209228515625
207956.796875,302558.0625,312261.75,277690.75,682684.25,219792.40625,209776.5,215952.1875,-0.20947265625
207723.171875,301819.28125,311345.15625,277448.71875,681866.625,219724.0,209578.640625,215672.34375,-0.20947265625
207841.453125,301738.0,311590.65625,277655.0,681974.375,219773.8125,209673.765625,215855.984375,-0.208251953125
208158.59375,302438.53125,312676.34375,278031.40625,682774.0625,219870.28125,209931.890625,216253.234375,-0.210693359375
208238.78125,302962.8125,313112.0,278063.3125,683317.6875,219877.875,209995.546875,216313.046875,-0.208251953125
207964.65625,302567.1875,312265.40625,277703.1875,682692.375,219789.09375,209778.109375,215946.296875,-0.208984375
207722.734375,301823.5,311351.6875,277466.78125,681876.125,219721.40625,209583.46875,215672.078125,-0.20947265625
207834.125,301730.25,311588.59375,277673.3125,681977.125,219768.265625,209671.078125,215857.328125,-0.21240234375
208158.59375,302440.65625,312682.875,278053.375,682789.4375,219868.578125,209930.984375,216267.71875,-0.213623046875
208241.203125,302962.0,313128.65625,278078.78125,683332.125,219880.640625,209997.78125,216340.125,-0.2177734375
207965.46875,302566.5625,312282.40625,277701.5625,682694.625,219790.796875,209772.296875,215971.0625,-0.22021484375
207727.109375,301828.6875,311363.21875,277453.5625,681875.0625,219729.8125,209576.046875,215694.875,-0.220947265625
207835.296875,301721.125,311587.0,277649.90625,681973.6875,219778.359375,209666.703125,215877.546875,-0.223388671875
208156.796875,302414.46875,312671.3125,278025.59375,682773.25,219876.0,209926.515625,216276.109375,-0.223388671875
208248.0,302951.625,313128.8125,278062.6875,683334.0625,219892.890625,210003.046875,216347.375,-0.2216796875
207978.4375,302565.84375,312291.96875,277702.46875,682719.5625,219806.171875,209787.5,215981.78125,-0.219970703125
207730.953125,301813.03125,311356.6875,277455.875,681898.3125,219734.5625,209588.296875,215692.640625,-0.21728515625
207831.0,301686.6875,311554.375,277643.46875,681982.0,219776.3125,209670.734375,215861.796875,-0.217529296875
208156.265625,302391.03125,312641.46875,278022.46875,682795.375,219877.078125,209937.25,216270.75,-0.215576171875
208245.3125,302942.59375,313110.21875,278054.71875,683355.6875,219887.703125,210016.828125,216348.453125,-0.21337890625
207970.75,302567.4375,312277.5625,277682.4375,682736.1875,219792.578125,209798.3125,215983.21875,-0.21337890625
207724.515625,301823.9375,311336.3125,277424.84375,681893.1875,219721.59375,209594.375,215698.1875,-0.2119140625
207827.875,301713.59375,311539.25,277613.0625,681966.6875,219768.984375,209679.3125,215874.40625,-0.211669921875
208153.046875,302421.96875,312631.71875,277996.625,682762.75,219869.109375,209943.859375,216283.984375,-0.21142578125
208250.59375,302996.15625,313121.03125,278043.46875,683327.125,219886.375,210021.734375,216367.75,-0.210693359375
207983.265625,302651.21875,312310.46875,277684.125,682709.8125,219797.59375,209804.5625,216007.09375,-0.209716796875
207735.15625,301921.3125,311376.71875,277430.21875,681874.25,219731.34375,209605.375,215717.140625,-0.21142578125
207835.375,301814.53125,311572.4375,277615.28125,681944.125,219777.203125,209686.015625,215880.40625,-0.21142578125
208157.421875,302527.65625,312670.0,277995.1875,682747.5,219876.171875,209948.515625,216284.703125,-0.212646484375
208251.75,303088.25,313168.78125,278039.53125,683335.0,219894.328125,210029.34375,216366.234375,-0.215576171875
207989.078125,302731.78125,312368.40625,277677.15625,682759.1875,219809.21875,209816.546875,216005.65625,-0.214111328125
207738.375,301973.34375,311425.625,277415.1875,681927.25,219739.03125,209610.203125,215710.171875,-0.214599609375
207831.09375,301820.34375,311610.4375,277599.125,682011.5,219780.515625,209687.359375,215876.734375,-0.21337890625
208157.421875,302483.125,312700.21875,277987.6875,682854.125,219880.640625,209950.296875,216287.921875,-0.212158203125
208263.375,303035.3125,313211.0625,278045.78125,683430.625,219899.421875,210034.34375,216382.234375,-0.214599609375
207999.890625,302665.25,312411.5,277689.6875,682855.3125,219812.34375,209819.953125,216028.1875,-0.214111328125
207755.09375,301901.8125,311462.28125,277431.84375,681996.125,219746.0,209611.71875,215737.53125,-0.2119140625
207850.578125,301759.75,311634.375,277615.90625,682037.6875,219785.703125,209683.25,215902.75,-0.2080078125
208181.65625,302441.125,312722.46875,278002.875,682836.4375,219887.796875,209943.78125,216316.53125,-0.205078125
208312.1875,303017.78125,313255.34375,278073.96875,683412.0625,219920.078125,210038.09375,216429.8125,-0.20556640625
208057.109375,302690.125,312482.40625,277720.96875,682820.1875,219832.453125,209825.3125,216085.765625,-0.207275390625
207813.921875,301958.5,311544.96875,277454.8125,681946.0625,219758.703125,209608.5,215790.90625,-0.208984375
207914.421875,301826.15625,311730.6875,277628.09375,681973.0625,219796.34375,209667.421875,215952.1875,-0.20703125
208261.859375,302528.28125,312854.625,278014.5,682756.25,219898.078125,209918.46875,216377.140625,-0.206787109375
208397.65625,303137.59375,313446.9375,278084.15625,683355.25,219923.5625,210007.25,216508.125,-0.20556640625
208139.1875,302821.90625,312705.5625,277721.15625,682771.4375,219842.109375,209785.078125,216177.5,-0.208984375
207892.0625,302076.59375,311772.53125,277450.6875,681903.5625,219781.765625,209574.53125,215900.96875,-0.208251953125
207984.15625,301919.25,311959.8125,277618.34375,681931.9375,219816.8125,209643.8125,216078.53125,-0.209716796875
208312.015625,302605.0,313079.90625,277992.15625,682694.625,219920.25,209893.984375,216512.234375,-0.20849609375
208432.078125,303187.5625,313670.53125,278049.71875,683319.4375,219937.78125,209984.28125,216646.53125,-0.21142578125
208170.921875,302866.0625,312963.59375,277688.875,682766.1875,219846.21875,209773.09375,216315.359375,-0.212646484375
207906.1875,302120.6875,312038.25,277417.25,681893.625,219767.453125,209558.515625,216014.78125,-0.21533203125
207992.734375,301970.84375,312195.40625,277591.25,681916.875,219803.40625,209637.734375,216162.65625,-0.21533203125
208312.71875,302659.96875,313291.09375,277985.25,682690.625,219906.9375,209907.75,216561.6875,-0.21240234375
208432.703125,303267.0625,313857.125,278077.8125,683319.0625,219938.765625,210014.234375,216666.46875,-0.21044921875
208170.921875,302936.0625,313050.0625,277737.5,682759.4375,219846.21875,209818.34375,216301.953125,-0.21044921875
207907.796875,302171.71875,312065.59375,277473.75,681892.125,219768.171875,209613.15625,215976.875,-0.210693359375
207986.84375,302021.15625,312210.78125,277645.59375,681914.3125,219809.390625,209681.09375,216105.703125,-0.21240234375
208302.4375,302704.40625,313268.84375,278029.15625,682663.6875,219909.53125,209940.640625,216491.859375,-0.2138671875
208417.15625,303303.1875,313826.375,278100.96875,683306.5625,219939.203125,210042.21875,216589.21875,-0.213623046875
208168.328125,302995.625,313059.34375,277752.09375,682777.6875,219859.546875,209842.84375,216232.125,-0.21484375
207906.375,302254.15625,312099.3125,277471.25,681890.0,219772.90625,209618.15625,215910.53125,-0.2177734375
207991.671875,302096.96875,312233.6875,277632.375,681882.125,219813.328125,209676.625,216060.828125,-0.21826171875
208311.734375,302767.53125,313289.21875,278013.6875,682580.9375,219930.71875,209935.375,216476.75,-0.216796875
208420.546875,303352.78125,313833.78125,278090.6875,683201.5625,219956.90625,210037.46875,216590.375,-0.216796875
208158.765625,303022.4375,313054.4375,277740.71875,682674.5,219872.59375,209832.375,216232.390625,-0.21435546875
207901.453125,302256.3125,312045.9375,277471.25,681804.4375,219806.53125,209614.484375,215910.171875,-0.21484375
207972.703125,302048.4375,312112.34375,277642.03125,681797.1875,219838.0,209663.484375,216030.515625,-0.21337890625
208285.453125,302677.40625,313148.3125,278039.71875,682511.8125,219926.421875,209914.984375,216410.765625,-0.213134765625
208398.5625,303251.125,313691.90625,278136.90625,683164.75,219949.9375,210017.359375,216500.703125,-0.21142578125
208132.5625,302925.59375,312897.71875,277800.0,682669.25,219861.609375,209816.109375,216118.046875,-0.21435546875
207855.671875,302150.8125,311844.125,277530.09375,681818.0,219784.265625,209610.203125,215766.859375,-0.21484375
207920.671875,301935.96875,311863.625,277688.59375,681835.4375,219821.375,209680.03125,215871.015625,-0.21484375
208241.921875,302571.46875,312875.09375,278079.125,682592.8125,219915.875,209954.859375,216256.984375,-0.214111328125
208359.3125,303143.65625,313405.09375,278166.5,683266.1875,219936.703125,210061.609375,216356.9375,-0.215087890625
208103.15625,302817.59375,312614.09375,277823.96875,682789.5625,219852.75,209862.59375,215997.796875,-0.21435546875
207827.609375,302020.0,311573.3125,277542.78125,681924.3125,219769.328125,209649.265625,215662.421875,-0.210693359375
207891.703125,301788.4375,311622.65625,277706.65625,681931.3125,219808.046875,209710.609375,215789.734375,-0.207763671875
208206.328125,302410.4375,312659.625,278104.25,682703.875,219915.421875,209970.421875,216201.546875,-0.205810546875
208332.578125,302992.9375,313234.15625,278199.3125,683354.0,219947.4375,210071.890625,216323.5,-0.205078125
208084.5625,302689.21875,312482.9375,277856.15625,682841.25,219865.09375,209866.703125,215972.9375,-0.207763671875
207805.078125,301903.5,311452.1875,277559.0625,681951.25,219781.40625,209635.234375,215635.421875,-0.210693359375
207860.859375,301663.53125,311493.5625,277696.125,681927.875,219813.234375,209677.96875,215750.140625,-0.21533203125
208175.125,302291.1875,312530.40625,278073.5,682675.4375,219905.953125,209929.203125,216149.0625,-0.216064453125
208309.59375,302902.53125,313127.21875,278165.3125,683335.6875,219936.34375,210037.921875,216281.84375,-0.217041015625
208065.515625,302616.96875,312394.0625,277820.9375,682823.9375,219853.46875,209840.15625,215942.984375,-0.217041015625
207800.421875,301856.125,311373.40625,277530.71875,681938.8125,219778.984375,209620.84375,215617.8125,-0.21240234375
207864.703125,301629.75,311412.65625,277677.0625,681910.8125,219812.4375,209671.265625,215737.96875,-0.21142578125
208187.375,302261.3125,312456.65625,278071.71875,682661.9375,219915.34375,209931.53125,216149.6875,-0.209716796875
208322.921875,302866.0625,313062.21875,278173.28125,683332.4375,219943.765625,210040.96875,216288.28125,-0.210693359375
208077.765625,302575.03125,312342.3125,277828.4375,682850.375,219855.96875,209840.25,215953.453125,-0.209716796875
207799.53125,301800.59375,311314.65625,277524.5625,681956.125,219771.578125,209610.46875,215622.90625,-0.2080078125
207850.578125,301551.34375,311336.65625,277653.375,681917.75,219801.703125,209654.453125,215736.640625,-0.208740234375
208167.078125,302172.25,312372.25,278029.25,682656.625,219898.53125,209906.40625,216140.84375,-0.209716796875
208316.75,302813.5,313003.90625,278137.78125,683340.9375,219936.53125,210027.375,216293.28125,-0.209716796875
208079.90625,302564.03125,312307.34375,277804.75,682867.8125,219855.703125,209838.28125,215967.578125,-0.208984375
207799.53125,301800.59375,311277.75,277505.6875,681954.8125,219768.359375,209606.625,215630.5,-0.2099609375
207847.453125,301561.25,311297.3125,277644.09375,681896.9375,219791.78125,209647.296875,215737.53125,-0.209716796875
208165.921875,302192.125,312340.96875,278035.6875,682632.9375,219890.21875,209905.515625,216141.015625,-0.21240234375
208312.1875,302834.15625,312979.25,278146.28125,683312.0625,219920.703125,210023.171875,216287.015625,-0.209716796875
208073.65625,302589.78125,312288.84375,277808.25,682824.4375,219837.015625,209828.078125,215958.90625,-0.20947265625
207789.96875,301823.9375,311257.71875,277499.4375,681924.0625,219753.78125,209595.53125,215619.515625,-0.2109375
207841.734375,301582.28125,311277.90625,277633.8125,681880.5625,219788.375,209642.921875,215735.203125,-0.209716796875
208157.6875,302200.15625,312322.5625,278021.84375,682615.0,219883.328125,209899.875,216149.6875,-0.212890625
208302.984375,302834.6875,312970.125,278134.65625,683306.625,219914.890625,210016.28125,216306.609375,-0.2119140625
208065.515625,302584.96875,312291.15625,277800.53125,682854.5,219834.421875,209825.046875,215981.703125,-0.214111328125
207784.78125,301810.25,311261.46875,277496.90625,681955.875,219751.453125,209597.5,215647.859375,-0.21337890625
207829.84375,301536.9375,311255.375,277623.4375,681897.125,219778.359375,209632.46875,215752.015625,-0.209716796875
208155.640625,302150.71875,312294.03125,278015.3125,682639.625,219880.203125,209890.84375,216166.0625,-0.210205078125
208307.1875,302784.15625,312947.9375,278130.28125,683334.6875,219914.265625,210010.109375,216321.265625,-0.2109375
208076.0625,302536.5,312277.21875,277801.71875,682885.1875,219837.28125,209823.796875,216001.015625,-0.21240234375
207796.125,301761.4375,311244.75,277498.0,681976.6875,219762.359375,209600.625,215668.953125,-0.209716796875
207833.953125,301490.96875,311226.59375,277616.1875,681894.1875,219787.21875,209631.484375,215764.625,-0.210693359375
208150.890625,302103.15625,312258.53125,278004.5625,682613.5625,219888.0625,209886.28125,216170.609375,-0.211669921875
208301.453125,302743.65625,312919.875,278124.65625,683304.8125,219926.6875,210010.46875,216329.484375,-0.212646484375
208071.140625,302512.90625,312259.34375,277801.0,682854.4375,219847.203125,209827.90625,216015.5,-0.211181640625
207788.984375,301751.78125,311222.21875,277497.375,681941.5625,219768.265625,209599.734375,215680.75,-0.2099609375
207824.65625,301483.125,311196.65625,277618.4375,681853.6875,219792.21875,209630.578125,215777.3125,-0.210205078125
208137.484375,302091.875,312222.3125,278006.53125,682551.5,219888.6875,209885.03125,216182.421875,-0.2099609375
208290.8125,302739.71875,312896.0,278130.90625,683266.125,219926.421875,210015.578125,216346.125,-0.2099609375
208064.078125,302518.71875,312245.9375,277807.875,682861.75,219851.59375,209837.921875,216032.390625,-0.2119140625
207775.921875,301746.59375,311192.96875,277487.625,681940.125,219762.265625,209597.765625,215678.78125,-0.214599609375
207818.390625,301474.875,311164.8125,277608.9375,681864.375,219788.296875,209631.484375,215772.390625,-0.214599609375
208134.171875,302081.25,312194.78125,278000.71875,682587.875,219885.828125,209887.890625,216178.125,-0.214111328125
208290.1875,302733.28125,312879.8125,278132.15625,683310.625,219924.09375,210019.328125,216348.0,-0.213134765625
208060.234375,302509.40625,312237.6875,277808.59375,682903.125,219843.8125,209838.28125,216033.015625,-0.212890625
207769.578125,301731.84375,311186.53125,277489.0625,681982.875,219753.78125,209600.0,215679.6875,-0.212890625
207794.515625,301436.90625,311133.71875,277592.40625,681880.5625,219772.46875,209623.15625,215758.625,-0.212646484375
208106.828125,302030.71875,312153.40625,277980.6875,682600.5,219871.703125,209876.0,216160.421875,-0.212890625
208272.765625,302696.1875,312855.25,278118.5625,683327.5625,219914.625,210011.1875,216335.84375,-0.215087890625
208057.734375,302499.40625,312234.75,277807.6875,682928.4375,219848.734375,209843.28125,216035.96875,-0.21484375
207775.921875,301751.0625,311192.28125,277491.90625,682004.125,219770.234375,209615.03125,215692.5625,-0.215087890625
207802.03125,301469.0,311137.625,277595.8125,681885.4375,219786.40625,209635.6875,215771.140625,-0.21484375
208111.375,302062.375,312150.71875,277980.4375,682588.4375,219882.53125,209883.609375,216170.703125,-0.215087890625
208270.53125,302716.75,312845.75,278112.125,683296.0625,219919.984375,210014.5,216340.484375,-0.21435546875
208052.375,302517.5625,312225.09375,277799.125,682873.1875,219843.359375,209840.328125,216030.96875,-0.215087890625
207768.5,301764.375,311178.5,277485.375,681961.4375,219763.078125,209608.5,215682.1875,-0.214599609375
207796.9375,301471.3125,311116.4375,277591.96875,681858.6875,219787.3125,209633.796875,215764.703125,-0.213623046875
208108.515625,302055.0625,312127.71875,277975.59375,682544.875,219882.875,209883.15625,216166.5,-0.21240234375
208278.390625,302726.3125,312845.21875,278116.15625,683281.5,219920.515625,210020.125,216344.59375,-0.21484375
208053.0,302527.9375,312235.75,277797.59375,682920.0625,219842.296875,209840.875,216037.21875,-0.21484375
207761.0,301758.65625,311184.9375,277475.71875,681998.8125,219755.75,209602.234375,215685.671875,-0.217041015625
207784.953125,301447.71875,311105.09375,277574.875,681872.0,219774.875,209618.609375,215756.921875,-0.2177734375
208100.828125,302031.4375,312119.15625,277968.90625,682571.625,219879.3125,209876.71875,216163.1875,-0.21484375
208273.75,302704.40625,312843.53125,278115.96875,683313.25,219925.4375,210020.046875,216347.546875,-0.215576171875
208052.546875,302512.71875,312239.5,277800.1875,682935.9375,219844.703125,209840.59375,216043.5625,-0.213134765625
207763.40625,301755.09375,311187.53125,277480.03125,682012.8125,219755.5625,209602.234375,215690.140625,-0.21240234375
207783.609375,301439.125,311098.125,277575.40625,681878.8125,219770.40625,209613.421875,215755.859375,-0.213134765625
208095.375,302014.375,312100.46875,277962.03125,682575.1875,219865.890625,209861.96875,216155.78125,-0.214111328125
208272.3125,302693.6875,312834.75,278114.28125,683319.5,219910.515625,210005.640625,216341.46875,-0.212646484375
208058.8125,302514.25,312246.09375,277806.28125,682948.75,219838.171875,209836.046875,216041.59375,-0.213134765625
207770.03125,301746.59375,311183.59375,277482.53125,682020.875,219751.90625,209598.125,215684.421875,-0.21240234375
207789.515625,301426.78125,311081.84375,277575.96875,681877.375,219768.078125,209611.1875,215749.234375,-0.21435546875
208099.125,301999.96875,312080.25,277960.84375,682567.4375,219866.703125,209861.96875,216148.625,-0.213134765625
208275.625,302686.09375,312817.40625,278110.34375,683310.375,219908.09375,210005.921875,216336.109375,-0.213623046875
208063.09375,302521.40625,312239.21875,277805.1875,682948.3125,219835.59375,209839.34375,216044.1875,-0.21337890625
207768.859375,301755.53125,311170.1875,277477.25,682011.5625,219750.5625,209597.328125,215684.421875,-0.21142578125
207787.453125,301438.84375,311063.625,277570.5,681862.4375,219770.9375,209609.21875,215746.828125,-0.211181640625
208099.75,302011.34375,312061.75,277958.8125,682541.6875,219869.46875,209862.140625,216147.453125,-0.2119140625
208276.875,302700.9375,312810.71875,278112.9375,683293.6875,219909.25,210008.234375,216339.234375,-0.21142578125
208067.390625,302539.28125,312240.5625,277810.03125,682948.0,219836.484375,209842.03125,216045.453125,-0.21142578125
207769.578125,301767.96875,311170.8125,277478.25,682012.3125,219748.765625,209598.671875,215681.5625,-0.212646484375
207782.1875,301432.25,311048.3125,277563.96875,681856.6875,219762.265625,209607.15625,215738.328125,-0.21044921875
208093.5,301991.21875,312038.15625,277954.5,682542.8125,219863.21875,209858.390625,216140.65625,-0.21142578125
208277.5,302677.875,312799.34375,278118.9375,683308.25,219910.6875,210011.1875,216343.96875,-0.21240234375
208083.671875,302539.5625,312253.53125,277829.875,682980.3125,219846.046875,209856.421875,216066.09375,-0.210693359375
207784.953125,301769.84375,311179.40625,277493.4375,682040.5625,219756.1875,209609.125,215699.265625,-0.208984375
207784.421875,301415.34375,311040.53125,277569.15625,681865.5625,219764.421875,209608.046875,215748.53125,-0.20947265625
208088.671875,301955.8125,312019.8125,277953.0,682530.0625,219860.984375,209855.703125,216148.0,-0.21044921875
208275.890625,302643.15625,312786.65625,278115.96875,683293.0625,219906.9375,210007.703125,216351.578125,-0.210205078125
208077.234375,302508.96875,312245.03125,277818.875,682969.1875,219832.453125,209845.15625,216064.671875,-0.210693359375
207777.0,301744.625,311170.625,277480.75,682025.4375,219740.546875,209595.53125,215694.703125,-0.21142578125
207779.953125,301389.0625,311026.25,277560.75,681849.5,219758.609375,209600.1875,215746.203125,-0.211181640625
208085.71875,301930.34375,312004.71875,277948.0625,682511.25,219861.328125,209849.0,216146.65625,-0.211181640625
208276.96875,302636.28125,312780.65625,278117.0625,683277.125,219907.375,210002.515625,216352.640625,-0.21044921875
208080.171875,302515.78125,312249.875,277823.96875,682967.3125,219835.5,209844.53125,216071.109375,-0.210205078125
207777.453125,301755.8125,311173.5,277483.40625,682024.25,219745.734375,209598.046875,215699.265625,-0.20849609375
207778.15625,301397.90625,311020.15625,277560.125,681844.9375,219760.390625,209602.15625,215745.578125,-0.2099609375
208084.921875,301939.34375,311994.96875,277944.9375,682505.5625,219858.109375,209849.265625,216143.875,-0.209716796875
208273.203125,302641.65625,312776.8125,278112.5625,683278.3125,219903.171875,210002.875,216351.3125,-0.20947265625
208074.453125,302515.78125,312250.65625,277819.84375,682974.9375,219833.265625,209844.359375,216069.046875,-0.211669921875
207778.609375,301764.3125,311184.40625,277486.8125,682044.375,219751.546875,209608.5,215704.984375,-0.21240234375
207771.015625,301396.9375,311011.65625,277547.96875,681845.75,219759.140625,209601.078125,215734.84375,-0.210693359375
208074.546875,301933.71875,311982.625,277931.625,682501.25,219854.71875,209845.421875,216130.03125,-0.21240234375
208263.8125,302635.9375,312772.8125,278104.0,683282.6875,219901.03125,210002.34375,216343.703125,-0.211669921875
208073.46875,302522.03125,312260.40625,277817.34375,682999.25,219838.0,209852.3125,216070.921875,-0.212158203125
207768.765625,301763.0625,311180.03125,277475.28125,682057.625,219747.078125,209604.65625,215698.453125,-0.21337890625
207766.1875,301390.3125,311003.15625,277544.5625,681865.5625,219761.375,209602.6875,215736.984375,-0.212646484375
208074.1875,301920.5,311969.21875,277932.5,682527.875,219862.3125,209853.921875,216136.8125,-0.21240234375
208270.609375,302626.4375,312769.0625,278108.8125,683308.0,219911.671875,210014.671875,216353.1875,-0.212890625
208083.03125,302522.46875,312269.34375,277828.1875,683020.625,219846.21875,209867.78125,216085.328125,-0.214111328125
207781.375,301771.625,311191.71875,277490.125,682075.875,219754.671875,209622.984375,215713.203125,-0.214599609375
207768.328125,301395.21875,311000.65625,277546.4375,681852.0,219754.671875,209608.046875,215739.9375,-0.21435546875
208067.484375,301915.9375,311954.625,277927.6875,682492.5625,219850.25,209846.140625,216130.734375,-0.212890625
208266.328125,302624.5625,312759.75,278110.4375,683276.75,219905.59375,210007.25,216349.875,-0.21337890625
208072.21875,302514.78125,312260.0625,277822.1875,682998.625,219832.8125,209852.40625,216077.546875,-0.215576171875
207774.046875,301766.53125,311183.15625,277483.875,682058.25,219750.203125,209612.078125,215710.171875,-0.21484375
207757.859375,301380.84375,310981.96875,277537.59375,681835.25,219755.125,209600.09375,215736.640625,-0.21533203125
208054.875,301890.625,311929.6875,277913.75,682469.4375,219848.734375,209838.984375,216123.9375,-0.2138671875
208260.328125,302612.59375,312747.5,278101.5,683258.6875,219904.515625,210003.859375,216349.34375,-0.212890625
208070.515625,302519.0,312262.46875,277822.28125,682985.75,219837.46875,209853.296875,216082.28125,-0.212646484375
207770.46875,301772.09375,311181.8125,277480.375,682046.5,219751.0,209609.21875,215708.46875,-0.21337890625
207755.265625,301377.625,310968.9375,277533.84375,681825.125,219757.625,209595.890625,215730.90625,-0.21240234375
208056.75,301887.6875,311915.3125,277919.0,682461.9375,219858.75,209841.40625,216125.546875,-0.212646484375
208267.578125,302610.96875,312744.8125,278113.1875,683262.125,219918.828125,210013.328125,216360.515625,-0.212890625
208085.625,302527.46875,312273.1875,277834.0,683011.5625,219849.09375,209868.234375,216098.90625,-0.2119140625
207779.40625,301774.125,311184.5625,277482.0,682066.3125,219752.609375,209615.296875,215718.9375,-0.212158203125
207754.640625,301365.8125,310961.59375,277530.1875,681828.0,219759.046875,209597.40625,215737.625,-0.212890625
208047.28125,301855.0625,311896.0625,277905.15625,682453.6875,219851.765625,209834.703125,216121.625,-0.21142578125
208257.375,302573.0625,312726.9375,278099.625,683254.3125,219906.578125,210003.859375,216352.203125,-0.21142578125
208087.953125,302507.0,312271.21875,277833.53125,683024.3125,219848.109375,209867.953125,216096.765625,-0.211669921875
207785.21875,301767.59375,311188.96875,277488.15625,682085.5,219757.625,209622.171875,215721.796875,-0.2109375
207763.765625,301364.125,310958.8125,277536.53125,681844.5625,219761.5625,209604.203125,215742.171875,-0.2119140625
208058.09375,301855.5,311883.21875,277909.0,682462.625,219854.8125,209838.015625,216122.421875,-0.21142578125
208268.109375,302577.71875,312719.875,278105.59375,683264.3125,219911.578125,210013.0625,216357.46875,-0.210693359375
208094.921875,302523.09375,312274.53125,277838.71875,683030.0625,219850.78125,209879.140625,216104.0,-0.21044921875
207787.28125,301784.6875,311188.78125,277486.09375,682084.375,219755.125,209627.453125,215721.96875,-0.211181640625
207756.34375,301370.8125,310943.53125,277522.75,681827.75,219756.375,209601.078125,215727.25,-0.21044921875
208050.578125,301859.0625,311867.90625,277899.875,682444.6875,219851.59375,209840.0625,216109.640625,-0.212890625
208270.34375,302599.8125,312721.21875,278104.96875,683259.25,219907.46875,210017.984375,216351.484375,-0.21533203125
208093.953125,302535.875,312279.28125,277835.78125,683035.875,219842.828125,209876.90625,216095.6875,-0.214111328125
207787.453125,301786.84375,311186.53125,277483.6875,682090.625,219752.890625,209626.203125,215714.109375,-0.212646484375
207761.625,301367.5,310933.875,277524.71875,681838.9375,219758.703125,209603.9375,215724.921875,-0.2099609375
208060.15625,301856.375,311858.78125,277904.0,682457.25,219858.65625,209844.09375,216114.46875,-0.210693359375
208277.859375,302589.34375,312716.65625,278110.78125,683272.3125,219919.0,210023.796875,216359.796875,-0.210693359375
208112.0,302546.78125,312289.75,277851.34375,683064.0625,219860.984375,209892.375,216113.9375,-0.210205078125
207800.953125,301802.21875,311196.28125,277495.84375,682116.0625,219768.359375,209639.34375,215726.625,-0.2109375
207766.53125,301370.375,310927.4375,277530.53125,681840.8125,219770.3125,209610.640625,215725.015625,-0.2119140625
208058.359375,301842.09375,311841.09375,277907.46875,682446.4375,219865.53125,209847.21875,216109.015625,-0.20947265625
208278.125,302576.75,312703.25,278114.1875,683259.4375,219923.921875,210024.328125,216355.515625,-0.21142578125
208113.609375,302543.125,312289.90625,277855.34375,683067.1875,219862.859375,209890.671875,216111.78125,-0.21142578125
207801.765625,301802.03125,311194.3125,277493.875,682112.5,219767.8125,209634.96875,215724.203125,-0.211669921875
207764.03125,301362.6875,310915.28125,277520.6875,681820.125,219770.140625,209604.484375,215722.15625,-0.2109375
