Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
207856.65625,287002.5,302123.53125,273856.90625,450396.4375,219466.25,208605.0,214649.265625,-0.20556640625
208108.78125,287740.625,303009.125,274098.75,450993.75,219539.375,208815.640625,214943.59375,-0.2060546875
208079.8125,288152.34375,303161.5625,273875.84375,451216.375,219515.421875,208798.296875,214869.46875,-0.204833984375
207853.359375,287680.03125,302375.65625,273613.78125,450793.3125,219475.015625,208620.375,214577.375,-0.205078125
207714.40625,287010.09375,301805.25,273608.0625,450370.9375,219442.375,208530.875,214495.671875,-0.20556640625
207817.40625,286982.1875,302164.3125,273827.9375,450491.28125,219430.125,208623.140625,214697.28125,-0.204345703125
208018.671875,287664.09375,303017.4375,273964.8125,451042.21875,219479.75,208793.90625,214930.625,-0.20361328125
208079.640625,288146.375,303243.8125,273927.96875,451318.21875,219487.96875,208840.9375,214921.78125,-0.204345703125
207808.921875,287631.75,302406.6875,273637.3125,450832.125,219404.109375,208612.328125,214570.140625,-0.206298828125
207607.9375,286930.59375,301779.5,273474.59375,450357.625,219328.5625,208468.921875,214413.859375,-0.20654296875
207773.15625,286938.21875,302145.4375,273659.75,450494.15625,219390.421875,208587.5625,214623.96875,-0.207763671875
208060.78125,287629.9375,302995.96875,273968.75,451039.4375,219498.703125,208787.828125,214886.640625,-0.204833984375
208064.4375,288116.3125,303216.0,273915.46875,451310.25,219489.484375,208826.09375,214880.734375,-0.201416015625
207787.90625,287630.65625,302397.125,273566.3125,450840.15625,219424.046875,208610.265625,214557.0,-0.203369140625
207640.203125,286963.875,301803.8125,273536.46875,450382.03125,219400.078125,208514.96875,214469.921875,-0.203369140625
207732.109375,286891.53125,302090.1875,273720.0,450420.5625,219465.703125,208587.921875,214640.0625,-0.2041015625
207983.703125,287583.0,302932.5,273889.625,450945.40625,219555.03125,208777.46875,214888.703125,-0.205078125
208032.875,288151.8125,303239.34375,273958.0,451294.78125,219446.390625,208842.640625,214937.875,-0.2041015625
207906.640625,287733.40625,302489.9375,273774.90625,450889.15625,219474.296875,208704.78125,214697.90625,-0.204345703125
207541.328125,286888.59375,301715.40625,273421.125,450256.96875,219299.5,208432.625,214404.203125,-0.20556640625
207715.125,286891.90625,302080.1875,273602.625,450377.75,219387.65625,208557.875,214606.890625,-0.2041015625
208026.796875,287662.3125,303022.78125,273989.03125,451002.25,219503.796875,208819.65625,214947.609375,-0.202880859375
208026.4375,288066.15625,303169.96875,273909.09375,451187.78125,219482.78125,208798.828125,214869.75,-0.202880859375
