EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.475,0.271,-4.333,-2.337,-3.877,-0.053,-8.314,-6.049,-0.070,0.927,-0.422,-0.641,-0.580,-0.305,60.000,96699.000,1.000
-0.826,2.730,-2.893,-0.121,-2.038,4.819,-3.598,-5.766,-0.070,0.928,-0.421,-0.610,-0.671,-0.214,60.000,96700.000,1.000
1.522,5.074,-1.126,2.215,0.424,9.115,1.818,-4.001,-0.070,0.929,-0.422,-0.580,-0.763,-0.031,60.000,96701.000,1.000
3.555,6.549,1.023,4.023,2.400,11.759,5.943,-1.418,-0.068,0.930,-0.426,-0.580,-0.732,0.000,60.000,96702.000,1.000
4.009,6.122,3.008,4.613,2.566,12.198,7.215,0.662,-0.068,0.929,-0.425,-0.549,-0.702,0.244,60.000,96703.000,1.000
2.375,3.554,3.761,3.647,0.365,10.713,5.678,1.212,-0.067,0.929,-0.423,-0.580,-0.732,0.305,60.000,96704.000,1.000
-0.801,-0.300,2.565,1.356,-3.499,8.378,2.890,0.065,-0.065,0.928,-0.423,-0.488,-0.824,0.427,60.000,96705.000,1.000
-3.710,-3.673,-0.125,-1.386,-7.300,6.655,1.147,-2.253,-0.066,0.932,-0.427,-0.549,-0.946,0.366,60.000,96706.000,1.000
-4.887,-5.192,-3.251,-3.725,-9.630,6.275,1.753,-5.234,-0.067,0.931,-0.423,-0.549,-0.885,0.458,60.000,96707.000,1.000
-3.530,-4.294,-5.580,-4.843,-9.906,6.991,4.630,-8.206,-0.066,0.933,-0.420,-0.580,-0.763,0.671,60.000,96708.000,1.000
-0.167,-1.631,-6.490,-4.392,-8.675,7.582,8.002,-10.343,-0.067,0.934,-0.422,-0.824,-0.763,0.793,60.000,96709.000,1.000
3.232,1.131,-6.326,-2.859,-7.311,6.508,9.142,-11.024,-0.067,0.933,-0.425,-0.854,-0.793,0.671,60.000,96710.000,1.000
4.940,2.605,-5.900,-1.120,-6.854,3.079,6.573,-10.150,-0.066,0.931,-0.425,-0.916,-0.854,0.763,60.000,96711.000,1.000
3.925,2.031,-6.144,-0.141,-7.607,-2.290,0.723,-8.518,-0.068,0.931,-0.422,-1.038,-0.916,0.824,60.000,96712.000,1.000
0.771,-0.256,-7.294,-0.178,-8.867,-8.016,-6.024,-7.172,-0.067,0.931,-0.422,-1.038,-0.916,0.885,60.000,96713.000,1.000
-2.980,-3.315,-8.914,-0.778,-9.555,-12.184,-10.726,-6.698,-0.066,0.932,-0.419,-1.129,-0.946,0.885,60.000,96714.000,1.000
-6.178,-6.359,-10.450,-1.351,-9.111,-13.714,-11.815,-7.016,-0.067,0.933,-0.422,-1.129,-0.854,0.854,60.000,96715.000,1.000
-8.018,-8.547,-11.514,-1.476,-7.603,-12.856,-9.850,-7.501,-0.065,0.934,-0.425,-1.160,-0.702,0.854,60.000,96716.000,1.000
-8.553,-9.255,-12.134,-1.298,-5.644,-11.018,-7.121,-7.400,-0.064,0.934,-0.424,-1.221,-0.732,0.793,60.000,96717.000,1.000
-7.866,-7.989,-12.125,-0.978,-3.581,-9.411,-5.359,-6.018,-0.066,0.933,-0.423,-1.434,-0.641,0.824,60.000,96718.000,1.000
-6.185,-5.003,-11.059,-0.576,-1.485,-8.471,-5.039,-3.316,-0.064,0.934,-0.420,-1.526,-0.641,0.793,60.000,96719.000,1.000
-4.139,-1.488,-8.695,-0.043,0.581,-7.927,-5.817,0.102,-0.063,0.932,-0.423,-1.648,-0.610,0.854,60.000,96720.000,1.000
-1.752,1.646,-5.217,1.017,2.795,-6.953,-6.482,3.677,-0.062,0.929,-0.421,-1.556,-0.580,0.793,60.000,96721.000,1.000
1.126,4.199,-1.491,2.767,5.163,-5.031,-6.055,7.017,-0.062,0.930,-0.423,-1.678,-0.366,1.007,60.000,96722.000,1.000
4.958,6.828,1.745,5.126,7.614,-2.177,-4.170,10.164,-0.063,0.928,-0.423,-1.709,-0.275,1.007,60.000,96723.000,1.000
9.400,9.790,4.154,7.534,9.815,1.056,-1.231,13.328,-0.062,0.930,-0.422,-1.648,-0.153,1.099,60.000,96724.000,1.000
12.613,12.026,5.530,8.943,11.043,3.821,1.887,16.078,-0.061,0.929,-0.421,-1.587,-0.092,1.129,60.000,96725.000,1.000
13.302,12.501,5.863,8.685,10.777,5.456,4.426,17.181,-0.064,0.929,-0.420,-1.587,-0.031,1.221,60.000,96726.000,1.000
11.593,11.183,5.247,6.824,8.890,5.482,5.289,15.450,-0.064,0.929,-0.421,-1.465,0.122,1.282,60.000,96727.000,1.000
9.360,9.402,4.268,4.422,6.109,4.195,4.030,11.139,-0.063,0.928,-0.420,-1.495,0.275,1.465,60.000,96728.000,1.000
8.493,8.668,3.682,2.727,3.611,2.674,1.585,5.736,-0.063,0.928,-0.423,-1.556,0.397,1.373,60.000,96729.000,1.000
9.229,9.430,3.879,2.259,2.185,2.143,-0.182,0.937,-0.064,0.928,-0.422,-1.465,0.397,1.556,60.000,96730.000,1.000
10.940,11.374,4.933,2.912,2.104,3.392,0.511,-1.907,-0.064,0.928,-0.423,-1.373,0.458,1.434,60.000,96731.000,1.000
12.546,13.667,6.528,4.113,2.936,6.017,3.489,-2.402,-0.066,0.927,-0.424,-1.373,0.610,1.373,60.000,96732.000,1.000
13.690,15.727,8.343,5.433,4.074,8.751,6.880,-1.086,-0.065,0.928,-0.421,-1.312,0.580,1.404,60.000,96733.000,1.000
14.325,17.050,9.879,6.451,4.854,10.161,8.573,0.850,-0.066,0.926,-0.424,-1.312,0.580,1.465,60.000,96734.000,1.000
13.911,16.931,10.524,6.675,4.691,9.597,7.729,2.279,-0.066,0.927,-0.424,-1.251,0.549,1.404,60.000,96735.000,1.000
12.400,15.416,10.416,6.271,3.885,7.960,5.635,2.988,-0.066,0.927,-0.424,-1.221,0.519,1.282,60.000,96736.000,1.000
10.210,13.410,10.401,6.047,3.509,6.979,4.356,3.672,-0.069,0.927,-0.421,-1.221,0.519,1.343,60.000,96737.000,1.000
8.525,12.442,11.500,7.106,4.895,8.155,5.575,5.496,-0.070,0.927,-0.420,-1.099,0.397,1.282,60.000,96738.000,1.000
8.136,13.355,13.742,9.726,8.391,11.568,9.422,8.815,-0.069,0.930,-0.421,-1.068,0.366,1.221,60.000,96739.000,1.000
8.459,15.453,15.890,12.885,12.794,15.698,14.239,12.322,-0.071,0.931,-0.423,-1.007,0.427,1.160,60.000,96740.000,1.000
8.709,17.439,16.564,15.215,16.373,18.675,17.961,13.971,-0.070,0.931,-0.422,-0.946,0.427,1.160,60.000,96741.000,1.000
8.056,17.942,15.044,15.695,17.779,19.314,19.130,12.427,-0.068,0.930,-0.422,-1.038,0.458,1.068,60.000,96742.000,1.000
