EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3.019,5.864,1.328,4.460,-4.354,-1.257,-7.415,1.830,-0.052,0.909,-0.458,-3.876,-1.373,1.953,60.000,113347.000,1.000
1.696,2.687,0.330,3.204,-8.254,-5.391,-14.669,-1.444,-0.048,0.908,-0.461,-3.815,-1.343,2.014,60.000,113348.000,1.000
0.535,-1.466,-0.388,1.858,-11.745,-8.293,-19.536,-4.715,-0.049,0.907,-0.459,-3.754,-1.343,2.014,60.000,113349.000,1.000
0.289,-5.521,-0.580,0.766,-13.916,-9.547,-20.802,-7.317,-0.050,0.909,-0.456,-3.540,-1.251,1.923,60.000,113350.000,1.000
0.354,-9.083,-0.471,-0.088,-14.724,-9.652,-18.940,-8.756,-0.050,0.910,-0.454,-3.448,-1.221,1.801,60.000,113351.000,1.000
0.104,-12.016,-0.366,-0.779,-14.447,-9.391,-15.717,-8.840,-0.050,0.912,-0.453,-3.510,-1.190,1.740,60.000,113352.000,1.000
-0.112,-13.966,-0.267,-1.224,-13.173,-9.093,-12.908,-7.689,-0.050,0.914,-0.452,-3.326,-1.099,1.495,60.000,113353.000,1.000
1.004,-14.260,0.301,-1.062,-10.617,-8.270,-10.659,-5.418,-0.049,0.917,-0.449,-3.357,-1.099,1.465,60.000,113354.000,1.000
3.024,-13.290,1.382,-0.510,-7.115,-6.664,-8.427,-2.413,-0.049,0.918,-0.446,-3.235,-0.977,1.495,60.000,113355.000,1.000
4.118,-12.143,2.554,-0.242,-3.595,-4.670,-5.914,0.582,-0.052,0.918,-0.446,-3.113,-0.885,1.434,60.000,113356.000,1.000
3.186,-11.351,3.384,-0.755,-0.824,-3.034,-3.404,2.653,-0.054,0.918,-0.447,-2.991,-0.916,1.282,60.000,113357.000,1.000
0.877,-10.657,3.870,-1.927,1.107,-2.183,-1.286,3.269,-0.052,0.919,-0.447,-3.082,-0.916,1.160,60.000,113358.000,1.000
-0.859,-9.521,4.574,-3.041,2.703,-1.770,0.801,2.683,-0.053,0.917,-0.448,-3.052,-0.793,1.068,60.000,113359.000,1.000
-1.444,-8.328,5.731,-3.836,3.955,-1.431,2.980,1.443,-0.055,0.916,-0.449,-2.930,-0.854,0.946,60.000,113360.000,1.000
-1.659,-7.789,7.061,-4.538,4.385,-1.169,4.737,0.151,-0.054,0.915,-0.452,-2.777,-0.885,0.793,60.000,113361.000,1.000
-2.329,-8.075,8.053,-5.428,3.670,-1.268,5.208,-0.713,-0.054,0.913,-0.450,-2.655,-0.854,0.702,60.000,113362.000,1.000
-3.271,-8.549,8.545,-6.368,2.211,-1.662,4.162,-0.768,-0.051,0.908,-0.451,-2.502,-0.732,0.702,60.000,113363.000,1.000
-2.959,-7.957,8.949,-6.646,1.134,-1.665,2.723,0.271,-0.048,0.904,-0.454,-2.289,-0.763,0.671,60.000,113364.000,1.000
-1.117,-6.045,9.271,-6.083,0.954,-1.031,1.754,1.976,-0.045,0.902,-0.456,-1.953,-0.732,0.549,60.000,113365.000,1.000
0.875,-3.630,9.187,-5.074,1.429,-0.008,1.462,3.459,-0.044,0.902,-0.459,-1.678,-0.580,0.519,60.000,113366.000,1.000
1.153,-1.803,8.449,-4.197,2.030,1.093,1.757,3.977,-0.039,0.905,-0.455,-1.434,-0.427,0.397,60.000,113367.000,1.000
-1.384,-1.315,6.950,-3.905,2.277,1.942,2.305,3.264,-0.041,0.906,-0.455,-0.946,-0.031,0.336,60.000,113368.000,1.000
-5.837,-1.941,4.776,-4.080,2.137,2.196,2.731,1.677,-0.043,0.909,-0.453,-0.793,0.153,0.275,60.000,113369.000,1.000
-10.716,-3.100,1.918,-4.420,1.624,1.418,2.201,-0.126,-0.045,0.913,-0.454,-0.641,0.305,0.122,60.000,113370.000,1.000
-14.567,-3.994,-1.277,-4.466,0.944,-0.280,0.369,-1.270,-0.047,0.915,-0.451,-0.580,0.519,0.000,60.000,113371.000,1.000
-16.803,-4.185,-4.175,-4.003,0.322,-2.341,-2.308,-1.195,-0.047,0.918,-0.452,-0.519,0.580,-0.092,60.000,113372.000,1.000
-17.995,-3.964,-6.289,-3.290,-0.254,-4.207,-5.095,-0.053,-0.046,0.920,-0.451,-0.519,0.702,-0.122,60.000,113373.000,1.000
-18.190,-3.368,-7.236,-2.465,-0.655,-5.194,-7.007,1.555,-0.045,0.921,-0.453,-0.488,0.854,-0.153,60.000,113374.000,1.000
-17.187,-2.315,-7.150,-1.766,-0.972,-5.051,-7.788,2.665,-0.047,0.922,-0.451,-0.549,0.977,-0.244,60.000,113375.000,1.000
-14.738,-0.827,-6.511,-1.446,-1.470,-4.095,-7.865,2.547,-0.049,0.925,-0.447,-0.519,1.038,-0.366,60.000,113376.000,1.000
-11.212,0.585,-5.846,-1.715,-2.425,-2.945,-7.851,1.257,-0.052,0.927,-0.451,-0.580,0.977,-0.488,60.000,113377.000,1.000
-7.698,1.199,-5.272,-2.505,-3.802,-1.897,-7.852,-0.222,-0.054,0.930,-0.448,-0.763,1.129,-0.427,60.000,113378.000,1.000
-4.368,1.315,-4.133,-3.135,-4.798,-0.505,-6.884,-0.528,-0.058,0.932,-0.449,-0.854,0.885,-0.275,60.000,113379.000,1.000
-0.992,1.643,-2.006,-3.203,-4.714,1.381,-4.485,0.572,-0.060,0.931,-0.450,-1.129,0.732,-0.092,60.000,113380.000,1.000
2.747,2.549,0.844,-2.922,-3.503,3.172,-1.300,1.888,-0.059,0.933,-0.448,-1.312,0.641,-0.183,60.000,113381.000,1.000
6.505,3.604,3.531,-3.046,-1.938,3.903,1.485,1.800,-0.060,0.931,-0.445,-1.495,0.458,0.061,60.000,113382.000,1.000
8.752,3.612,4.902,-4.568,-1.429,2.721,2.679,-0.716,-0.063,0.931,-0.444,-1.678,0.305,0.305,60.000,113383.000,1.000
8.079,1.448,4.044,-8.089,-3.262,-0.956,1.379,-5.843,-0.070,0.930,-0.443,-1.831,0.122,0.427,60.000,113384.000,1.000
3.860,-3.584,0.500,-13.632,-8.092,-7.455,-3.281,-13.146,-0.076,0.926,-0.444,-1.923,-0.183,0.580,60.000,113385.000,1.000
-1.822,-10.079,-4.454,-19.459,-14.487,-15.280,-10.333,-20.541,-0.078,0.924,-0.444,-2.106,-0.549,0.702,60.000,113386.000,1.000
-4.749,-14.295,-7.699,-22.090,-18.845,-20.536,-16.263,-24.244,-0.082,0.920,-0.445,-2.075,-1.068,0.977,60.000,113387.000,1.000
-2.249,-12.901,-6.377,-18.714,-17.877,-19.266,-17.111,-21.217,-0.083,0.915,-0.448,-2.075,-1.556,1.099,60.000,113388.000,1.000
5.028,-5.465,-0.002,-9.446,-10.900,-10.418,-10.913,-11.639,-0.081,0.911,-0.446,-2.014,-2.045,1.190,60.000,113389.000,1.000
13.477,4.980,8.933,2.390,-0.363,2.907,0.543,0.900,-0.076,0.910,-0.447,-1.831,-2.594,1.343,60.000,113390.000,1.000
19.582,14.226,16.630,12.549,9.949,15.362,12.856,11.609,-0.069,0.909,-0.448,-1.617,-2.899,1.526,60.000,113391.000,1.000
21.061,18.790,19.639,17.720,16.498,22.098,21.090,16.619,-0.064,0.906,-0.448,-1.404,-3.204,1.556,60.000,113392.000,1.000
16.470,16.872,16.182,16.548,17.166,20.965,22.028,14.459,-0.061,0.901,-0.451,-1.068,-3.418,1.709,60.000,113393.000,1.000
6.466,9.509,7.318,10.531,12.623,13.650,16.339,6.911,-0.057,0.897,-0.452,-0.610,-3.540,1.587,60.000,113394.000,1.000
-6.362,-0.211,-3.852,3.016,5.841,4.364,7.743,-2.051,-0.054,0.896,-0.454,-0.305,-3.601,1.678,60.000,113395.000,1.000
-18.088,-8.633,-13.889,-2.585,0.481,-2.490,0.854,-8.314,-0.050,0.897,-0.456,0.061,-3.571,1.678,60.000,113396.000,1.000
-25.901,-13.553,-20.888,-4.665,-1.265,-4.794,-1.647,-9.764,-0.047,0.896,-0.454,0.427,-3.601,1.556,60.000,113397.000,1.000
-30.154,-15.223,-24.982,-3.908,0.342,-3.540,-0.343,-6.981,-0.045,0.897,-0.457,0.641,-3.448,1.495,60.000,113398.000,1.000
-32.564,-14.981,-26.974,-1.772,3.875,-1.132,2.671,-1.915,-0.042,0.900,-0.455,0.916,-3.113,1.160,60.000,113399.000,1.000
-34.288,-14.151,-27.408,0.671,7.951,0.472,5.514,3.621,-0.042,0.902,-0.457,0.946,-3.082,1.099,60.000,113400.000,1.000
-34.559,-13.186,-26.308,3.244,11.916,0.737,7.680,8.870,-0.041,0.904,-0.458,1.099,-2.899,0.763,60.000,113401.000,1.000
-32.440,-12.080,-24.054,5.774,15.244,-0.238,9.177,13.661,-0.040,0.909,-0.462,1.190,-2.533,0.519,60.000,113402.000,1.000
-28.936,-11.059,-21.753,7.431,17.111,-2.515,9.453,17.582,-0.040,0.914,-0.460,1.282,-2.350,0.336,60.000,113403.000,1.000
-25.298,-9.968,-20.098,7.666,17.392,-5.616,8.356,20.047,-0.038,0.917,-0.460,1.465,-1.984,0.061,60.000,113404.000,1.000
-21.464,-8.329,-18.762,6.701,16.882,-8.270,6.610,20.639,-0.037,0.917,-0.459,1.343,-1.556,-0.214,60.000,113405.000,1.000
-15.594,-5.364,-16.616,5.462,16.826,-9.089,5.770,19.627,-0.037,0.919,-0.455,1.160,-1.129,-0.397,60.000,113406.000,1.000
-6.881,-1.036,-13.214,4.410,17.600,-8.197,6.446,17.547,-0.036,0.922,-0.460,0.946,-0.793,-0.641,60.000,113407.000,1.000
2.018,3.118,-9.612,2.835,18.026,-7.489,7.053,14.683,-0.038,0.923,-0.462,0.763,-0.336,-1.007,60.000,113408.000,1.000
