EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-6.689,-16.377,-0.496,-0.619,-10.522,-15.815,-15.476,-4.177,-0.074,0.895,-0.493,-1.068,-0.275,0.549,66.667,28254.000,1.000
-4.107,-15.771,1.603,2.292,-7.112,-10.508,-13.300,-2.858,-0.074,0.897,-0.497,-0.885,-0.214,0.519,66.667,28255.000,1.000
-0.736,-14.205,4.064,5.234,-2.144,-4.537,-9.932,-1.550,-0.075,0.899,-0.495,-0.854,-0.153,0.519,66.667,28256.000,1.000
3.732,-11.196,6.406,7.887,3.219,0.249,-6.488,-0.296,-0.077,0.900,-0.497,-0.854,-0.092,0.580,66.667,28257.000,1.000
7.400,-8.257,7.258,9.126,6.811,2.223,-4.897,0.158,-0.075,0.902,-0.492,-0.977,0.061,0.610,66.667,28258.000,1.000
9.170,-6.640,6.185,8.727,7.587,1.598,-5.272,-0.205,-0.077,0.903,-0.488,-0.946,0.092,0.610,66.667,28259.000,1.000
9.346,-6.288,3.723,7.336,6.019,-0.209,-6.389,-0.722,-0.077,0.902,-0.489,-1.099,0.183,0.366,66.667,28260.000,1.000
8.831,-6.300,0.850,5.751,3.367,-1.660,-7.176,-0.708,-0.078,0.901,-0.487,-1.221,0.092,0.397,66.667,28261.000,1.000
8.977,-5.185,-1.178,4.750,1.087,-1.496,-6.551,0.233,-0.077,0.901,-0.489,-1.221,0.183,0.397,66.667,28262.000,1.000
9.550,-2.876,-2.128,4.157,-0.653,0.301,-4.923,1.291,-0.075,0.896,-0.490,-1.099,0.183,0.397,66.667,28263.000,1.000
10.194,0.090,-2.175,3.785,-2.134,3.390,-2.670,1.709,-0.073,0.892,-0.492,-1.068,0.275,0.397,66.667,28264.000,1.000
