EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1.488,1.504,1.268,1.374,1.314,1.349,1.252,1.277,-0.042,0.873,-0.541,-1.343,-1.678,1.282,73.333,58255.000,1.000
1.661,1.626,1.554,1.679,1.498,1.548,1.496,1.575,-0.040,0.872,-0.542,-1.465,-1.740,1.434,73.333,58256.000,1.000
1.872,1.829,1.879,2.035,1.767,1.866,1.857,1.926,-0.038,0.875,-0.544,-1.556,-1.709,1.526,73.333,58257.000,1.000
2.127,2.102,2.217,2.408,2.106,2.266,2.299,2.304,-0.037,0.873,-0.543,-1.526,-1.648,1.556,73.333,58258.000,1.000
2.351,2.345,2.475,2.679,2.403,2.603,2.690,2.605,-0.034,0.874,-0.543,-1.556,-1.678,1.556,73.333,58259.000,1.000
2.392,2.400,2.505,2.682,2.476,2.671,2.837,2.668,-0.033,0.872,-0.546,-1.587,-1.526,1.617,73.333,58260.000,1.000
2.091,2.120,2.168,2.284,2.154,2.297,2.559,2.353,-0.033,0.874,-0.544,-1.648,-1.434,1.587,73.333,58261.000,1.000
1.274,1.342,1.313,1.365,1.287,1.345,1.677,1.508,-0.033,0.872,-0.543,-1.617,-1.343,1.617,73.333,58262.000,1.000
-0.148,-0.054,-0.144,-0.119,-0.172,-0.208,0.127,0.051,-0.031,0.873,-0.542,-1.587,-1.099,1.526,73.333,58263.000,1.000
-2.084,-2.030,-2.129,-2.073,-2.097,-2.220,-1.952,-1.938,-0.031,0.871,-0.543,-1.556,-0.916,1.587,73.333,58264.000,1.000
-4.240,-4.316,-4.371,-4.248,-4.204,-4.396,-4.234,-4.175,-0.030,0.872,-0.543,-1.648,-0.763,1.526,73.333,58265.000,1.000
-6.237,-6.492,-6.491,-6.316,-6.157,-6.388,-6.344,-6.276,-0.028,0.871,-0.546,-1.556,-0.641,1.526,73.333,58266.000,1.000
-7.762,-8.161,-8.134,-7.959,-7.677,-7.904,-7.972,-7.893,-0.029,0.871,-0.542,-1.556,-0.397,1.434,73.333,58267.000,1.000
-8.576,-8.999,-8.992,-8.883,-8.514,-8.693,-8.843,-8.731,-0.030,0.873,-0.541,-1.526,-0.214,1.343,73.333,58268.000,1.000
-8.603,-8.907,-8.960,-8.965,-8.562,-8.662,-8.840,-8.690,-0.030,0.871,-0.541,-1.556,-0.031,1.312,73.333,58269.000,1.000
-7.978,-8.076,-8.198,-8.332,-7.946,-7.962,-8.114,-7.945,-0.029,0.871,-0.541,-1.495,0.122,1.251,73.333,58270.000,1.000
-6.992,-6.896,-7.045,-7.297,-6.968,-6.924,-7.024,-6.859,-0.032,0.872,-0.540,-1.495,0.305,1.007,73.333,58271.000,1.000
-6.011,-5.820,-5.909,-6.261,-5.999,-5.938,-6.007,-5.849,-0.032,0.872,-0.544,-1.495,0.427,0.885,73.333,58272.000,1.000
-5.286,-5.135,-5.092,-5.514,-5.299,-5.272,-5.348,-5.189,-0.035,0.874,-0.544,-1.465,0.580,0.793,73.333,58273.000,1.000
-4.890,-4.886,-4.712,-5.156,-4.944,-4.998,-5.101,-4.940,-0.034,0.873,-0.545,-1.373,0.702,0.732,73.333,58274.000,1.000
-4.672,-4.856,-4.621,-5.046,-4.777,-4.953,-5.052,-4.909,-0.034,0.869,-0.546,-1.373,0.732,0.641,73.333,58275.000,1.000
-4.293,-4.626,-4.431,-4.816,-4.435,-4.755,-4.790,-4.695,-0.035,0.868,-0.545,-1.312,0.854,0.641,73.333,58276.000,1.000
-3.435,-3.812,-3.746,-4.086,-3.576,-4.021,-3.942,-3.919,-0.035,0.867,-0.542,-1.251,0.916,0.610,73.333,58277.000,1.000
-1.970,-2.271,-2.365,-2.663,-2.063,-2.566,-2.378,-2.421,-0.036,0.869,-0.545,-1.160,0.977,0.458,73.333,58278.000,1.000
-0.055,-0.213,-0.409,-0.667,-0.063,-0.534,-0.309,-0.367,-0.036,0.868,-0.545,-1.160,0.977,0.397,73.333,58279.000,1.000
2.002,1.963,1.785,1.577,2.074,1.715,1.879,1.870,-0.039,0.869,-0.545,-1.007,0.916,0.427,73.333,58280.000,1.000
3.912,3.909,3.865,3.722,4.017,3.818,3.851,3.921,-0.041,0.869,-0.545,-0.885,0.916,0.397,73.333,58281.000,1.000
5.457,5.417,5.559,5.458,5.546,5.506,5.399,5.527,-0.041,0.868,-0.543,-0.793,0.824,0.366,73.333,58282.000,1.000
6.563,6.463,6.769,6.632,6.603,6.685,6.483,6.626,-0.041,0.869,-0.545,-0.671,0.824,0.305,73.333,58283.000,1.000
7.269,7.130,7.530,7.267,7.229,7.390,7.166,7.277,-0.040,0.868,-0.542,-0.610,0.702,0.336,73.333,58284.000,1.000
7.675,7.530,7.943,7.519,7.527,7.734,7.545,7.590,-0.040,0.868,-0.543,-0.580,0.641,0.336,73.333,58285.000,1.000
7.906,7.756,8.130,7.593,7.640,7.868,7.722,7.695,-0.041,0.868,-0.542,-0.458,0.549,0.275,73.333,58286.000,1.000
8.056,7.870,8.193,7.653,7.705,7.928,7.787,7.711,-0.042,0.866,-0.543,-0.427,0.366,0.397,73.333,58287.000,1.000
8.239,7.987,8.271,7.842,7.864,8.070,7.880,7.791,-0.043,0.867,-0.543,-0.336,0.244,0.336,73.333,58288.000,1.000
8.521,8.212,8.463,8.220,8.192,8.383,8.117,8.048,-0.041,0.867,-0.545,-0.183,0.122,0.519,73.333,58289.000,1.000
8.904,8.589,8.810,8.754,8.684,8.872,8.523,8.518,-0.040,0.867,-0.546,-0.092,0.031,0.519,73.333,58290.000,1.000
9.392,9.131,9.331,9.400,9.317,9.508,9.086,9.189,-0.039,0.867,-0.542,0.000,-0.031,0.610,73.333,58291.000,1.000
9.952,9.779,9.968,10.082,10.021,10.203,9.731,9.968,-0.040,0.866,-0.541,0.092,-0.183,0.671,73.333,58292.000,1.000
10.491,10.400,10.581,10.675,10.650,10.804,10.327,10.679,-0.040,0.866,-0.540,0.183,-0.275,0.671,73.333,58293.000,1.000
10.817,10.781,10.934,10.969,10.984,11.093,10.661,11.067,-0.038,0.867,-0.538,0.153,-0.397,0.732,73.333,58294.000,1.000
10.771,10.762,10.852,10.811,10.875,10.930,10.578,10.964,-0.040,0.867,-0.540,0.153,-0.610,0.854,73.333,58295.000,1.000
10.379,10.366,10.389,10.273,10.395,10.398,10.136,10.454,-0.039,0.867,-0.540,0.153,-0.641,0.824,73.333,58296.000,1.000
